1	2	93.005376
1	3	105.683490
1	4	165.116402
1	5	182.055924
1	6	144.585615
1	7	245.697775
1	8	273.453838
1	9	244.445517
1	10	246.629723
1	11	340.149774
1	12	375.466800
1	13	335.352062
1	14	339.954679
1	15	426.613885
1	16	424.866951
1	17	423.978485
1	18	440.850665
1	19	434.596107
1	20	516.154397
1	21	518.183381
1	22	514.348964
1	23	518.338872
1	24	505.978485
1	25	514.652337
1	26	546.957132
1	27	608.113885
1	28	618.083546
1	29	608.555285
1	30	586.241443
1	31	635.161441
1	32	635.099063
1	33	673.218451
1	34	723.890609
1	35	728.843397
1	36	719.161441
1	37	751.557458
1	38	813.471997
1	39	827.636109
1	40	805.509573
2	1	93.005376
2	3	198.688866
2	4	72.111026
2	5	89.050547
2	6	125.159898
2	7	299.722208
2	8	180.448461
2	9	180.838346
2	10	227.204006
2	11	320.724057
2	12	421.724057
2	13	271.744892
2	14	276.347508
2	15	333.608508
2	16	405.441234
2	17	360.371314
2	18	377.243494
2	19	370.988937
2	20	562.411654
2	21	449.451344
2	22	450.741793
2	23	498.913155
2	24	442.371314
2	25	451.045167
2	26	483.349962
2	27	515.108508
2	28	598.657829
2	29	544.948115
2	30	522.634272
2	31	571.554270
2	32	571.491893
2	33	609.611281
2	34	630.885233
2	35	665.236226
2	36	655.554270
2	37	687.950288
2	38	743.464094
2	39	764.028938
2	40	741.902403
3	1	105.683490
3	2	198.688866
3	4	270.799891
3	5	287.739413
3	6	111.946416
3	7	140.014285
3	8	353.933022
3	9	211.806318
3	10	213.990524
3	11	267.030032
3	12	269.783311
3	13	302.712863
3	14	307.315480
3	15	426.591836
3	16	351.747209
3	17	391.339286
3	18	397.126150
3	19	401.956908
3	20	410.470908
3	21	485.544182
3	22	446.573365
3	23	444.783311
3	24	473.339286
3	25	482.013138
3	26	514.317933
3	27	601.387017
3	28	537.297561
3	29	575.916086
3	30	549.980328
3	31	602.522242
3	32	602.459864
3	33	636.957337
3	34	704.138549
3	35	696.204198
3	36	686.522242
3	37	715.296344
3	38	780.832798
3	39	794.996910
3	40	772.870374
4	1	165.116402
4	2	72.111026
4	3	270.799891
4	5	75.166482
4	6	197.270923
4	7	371.833233
4	8	108.337436
4	9	166.954281
4	10	263.375233
4	11	356.895284
4	12	457.895284
4	13	222.740233
4	14	262.463442
4	15	261.497483
4	16	441.612461
4	17	313.921371
4	18	363.359428
4	19	357.104871
4	20	598.582881
4	21	377.340318
4	22	436.857728
4	23	521.857728
4	24	395.921371
4	25	437.161101
4	26	469.465896
4	27	442.997483
4	28	621.602402
4	29	489.572499
4	30	508.750207
4	31	557.670205
4	32	557.607827
4	33	595.727215
4	34	558.774208
4	35	650.969652
4	36	641.670205
4	37	674.066222
4	38	671.353069
4	39	749.762364
4	40	728.018337
5	1	182.055924
5	2	89.050547
5	3	287.739413
5	4	75.166482
5	6	191.647701
5	7	342.043077
5	8	183.503918
5	9	91.787799
5	10	188.208751
5	11	281.728802
5	12	382.728802
5	13	182.694344
5	14	187.296961
5	15	306.573317
5	16	366.445979
5	17	271.320767
5	18	288.192947
5	19	281.938389
5	20	523.416399
5	21	365.525663
5	22	361.691246
5	23	446.691246
5	24	353.320767
5	25	361.994619
5	26	394.299414
5	27	481.368498
5	28	546.435920
5	29	455.897567
5	30	433.583725
5	31	482.503723
5	32	482.441345
5	33	520.560733
5	34	584.120030
5	35	576.185679
5	36	566.503723
5	37	598.899740
5	38	660.814279
5	39	674.978391
5	40	652.851855
6	1	144.585615
6	2	125.159898
6	3	111.946416
6	4	197.270923
